annotation_id,split,selection_category,sample_key,visual_path,sample_class,sample_id,semantic_class,counts_as_active_fire_yes_no_uncertain,visible_flame_yes_no_uncertain,residual_heat_or_hot_ground_yes_no_uncertain,smoke_occlusion_yes_no_uncertain,registration_mismatch_yes_no_uncertain,pseudo_label_semantic_ambiguity_yes_no,pseudo_label_missing_active_fire_yes_no_uncertain,pixel_mask_status,completed_mask_path,notes,timestamp,time_block_id,space_cluster_id,selection_reason,previously_reviewed_yes_no,prior_audit_ids,prior_primary_causes,prior_counts_as_active_fire,max_temperature_c,mean_temperature_c,fire_ratio,ignore_ratio,noncore_hot_ratio,corrected_rgb_path,raw_thermal_path,thermal_tiff_path,pseudo_label_path,pseudo_mask_seed_path
A080,train,suspected_label_gap_hot_noncore,fire/00213,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A080_fire_00213.jpg,Fire,00213,,,,,,,,,not_started,,,2022-10-27 17:46:18,7,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,608.6897583007812,45.098915100097656,0.0513824462890625,0.0895050048828125,0.01376953125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00213.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00213.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00213.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00213.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A080.png
A081,train,suspected_label_gap_hot_noncore,fire/00281,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A081_fire_00281.jpg,Fire,00281,,,,,,,,,not_started,,,2022-10-27 17:45:54,7,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,551.1464233398438,48.70418167114258,0.052789306640625,0.0863494873046875,0.0148101806640625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00281.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00281.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00281.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00281.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A081.png
A082,train,suspected_label_gap_hot_noncore,fire/00467,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A082_fire_00467.jpg,Fire,00467,,,,,,,,,not_started,,,2022-10-27 17:46:30,7,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,522.7779541015625,39.53632736206055,0.049127197265625,0.0877685546875,0.0149658203125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00467.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00467.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00467.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00467.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A082.png
A083,train,suspected_label_gap_hot_noncore,fire/00224,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A083_fire_00224.jpg,Fire,00224,,,,,,,,,not_started,,,2022-10-27 19:00:37,8,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,557.2573852539062,15.639015197753906,0.0094146728515625,0.042486572265625,0.0083526611328125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00224.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00224.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00224.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00224.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A083.png
A084,train,suspected_label_gap_hot_noncore,fire/00297,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A084_fire_00297.jpg,Fire,00297,,,,,,,,,not_started,,,2022-10-27 19:00:49,8,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,608.6897583007812,18.338947296142578,0.0148193359375,0.0352508544921875,0.004937744140625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00297.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00297.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00297.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00297.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A084.png
A085,train,suspected_label_gap_hot_noncore,fire/00078,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A085_fire_00078.jpg,Fire,00078,,,,,,,,,not_started,,,2022-10-26 18:43:45,1,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,608.6897583007812,17.249826431274414,0.0142608642578125,0.0241058349609375,0.001641845703125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00078.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00078.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00078.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00078.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A085.png
A086,train,suspected_label_gap_hot_noncore,fire/00074,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A086_fire_00074.jpg,Fire,00074,,,,,,,,,not_started,,,2022-10-26 18:44:15,1,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,608.6897583007812,15.820094108581543,0.00965576171875,0.0233978271484375,0.0014892578125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00074.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00074.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00074.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00074.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A086.png
A087,train,suspected_label_gap_hot_noncore,fire/00040,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A087_fire_00040.jpg,Fire,00040,,,,,,,,,not_started,,,2022-10-27 19:00:25,8,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,489.0646667480469,14.106306076049805,0.013763427734375,0.0284820556640625,0.0043243408203125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00040.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00040.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00040.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00040.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A087.png
A088,train,suspected_label_gap_hot_noncore,fire/00056,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A088_fire_00056.jpg,Fire,00056,,,,,,,,,not_started,,,2022-10-26 18:43:30,1,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,608.6897583007812,17.261018753051758,0.01539306640625,0.022247314453125,0.0017669677734375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00056.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00056.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00056.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00056.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A088.png
A089,train,suspected_label_gap_hot_noncore,fire/00122,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A089_fire_00122.jpg,Fire,00122,,,,,,,,,not_started,,,2022-10-26 18:38:48,1,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,578.2103271484375,12.422117233276367,0.00748291015625,0.02093505859375,0.001763916015625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00122.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00122.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00122.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00122.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A089.png
A090,train,suspected_label_gap_hot_noncore,fire/00419,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A090_fire_00419.jpg,Fire,00419,,,,,,,,,not_started,,,2022-10-26 18:31:39,1,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,604.8112182617188,13.575967788696289,0.008074951171875,0.0216583251953125,0.002044677734375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00419.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00419.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00419.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00419.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A090.png
A091,train,suspected_label_gap_hot_noncore,fire/00039,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A091_fire_00039.jpg,Fire,00039,,,,,,,,,not_started,,,2022-10-27 15:42:42,5,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,568.3460693359375,14.674592971801758,0.0063507080078125,0.0146453857421875,0.0013458251953125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00039.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00039.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00039.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00039.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A091.png
A092,train,suspected_label_gap_hot_noncore,fire/00107,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A092_fire_00107.jpg,Fire,00107,,,,,,,,,not_started,,,2022-10-27 19:00:13,8,,Large 80C-plus thermal region lies outside the retained pseudo Fire core; review possible label gaps under smoke or along the fire front.,no,,,,538.8110961914062,16.7054443359375,0.0189605712890625,0.0262176513671875,0.0052001953125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00107.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00107.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00107.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00107.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A092.png
A093,train,small_or_weak_fire_core,fire/00426,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A093_fire_00426.jpg,Fire,00426,,,,,,,,,not_started,,,2022-10-27 17:49:14,7,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,216.73129272460938,-14.004968643188477,0.000103759765625,0.001708984375,0.00115966796875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00426.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00426.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00426.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00426.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A093.png
A094,train,small_or_weak_fire_core,fire/00361,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A094_fire_00361.jpg,Fire,00361,,,,,,,,,not_started,,,2022-10-27 17:49:29,7,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,262.3310241699219,-9.330347061157227,0.000152587890625,0.0026275634765625,0.0008392333984375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00361.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00361.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00361.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00361.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A094.png
A095,train,small_or_weak_fire_core,fire/00557,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A095_fire_00557.jpg,Fire,00557,,,,,,,,,not_started,,,2022-10-27 15:42:03,5,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,321.7037658691406,8.893087387084961,0.0001739501953125,0.0019744873046875,0.000640869140625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00557.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00557.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00557.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00557.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A095.png
A096,train,small_or_weak_fire_core,fire/00079,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A096_fire_00079.jpg,Fire,00079,,,,,,,,,not_started,,,2022-10-27 17:49:56,7,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,304.0756530761719,6.509897708892822,0.0002349853515625,0.003253173828125,0.00079345703125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00079.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00079.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00079.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00079.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A096.png
A097,train,small_or_weak_fire_core,fire/00398,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A097_fire_00398.jpg,Fire,00398,,,,,,,,,not_started,,,2022-10-27 17:49:41,7,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,314.0871276855469,3.633192777633667,0.0002288818359375,0.0028564453125,0.000933837890625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00398.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00398.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00398.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00398.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A097.png
A098,train,small_or_weak_fire_core,fire/00101,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A098_fire_00101.jpg,Fire,00101,,,,,,,,,not_started,,,2022-10-27 17:48:59,7,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,264.8242492675781,-3.0000176429748535,0.0002716064453125,0.0029205322265625,0.0010498046875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00101.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00101.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00101.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00101.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A098.png
A099,train,small_or_weak_fire_core,fire/00405,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A099_fire_00405.jpg,Fire,00405,,,,,,,,,not_started,,,2022-10-27 15:41:51,5,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,318.6381530761719,6.276719570159912,0.0002838134765625,0.0026031494140625,0.000738525390625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00405.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00405.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00405.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00405.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A099.png
A100,train,small_or_weak_fire_core,fire/00277,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A100_fire_00277.jpg,Fire,00277,,,,,,,,,not_started,,,2022-10-26 18:32:15,1,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,420.9620056152344,6.037326335906982,0.0005706787109375,0.0053192138671875,0.0007354736328125,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00277.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00277.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00277.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00277.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A100.png
A101,train,small_or_weak_fire_core,fire/00033,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A101_fire_00033.jpg,Fire,00033,,,,,,,,,not_started,,,2022-10-26 18:33:36,1,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,425.6258850097656,6.517437934875488,0.0006988525390625,0.005474853515625,0.00068359375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00033.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00033.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00033.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00033.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A101.png
A102,train,small_or_weak_fire_core,fire/00416,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A102_fire_00416.jpg,Fire,00416,,,,,,,,,not_started,,,2022-10-26 18:33:51,1,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,508.4866638183594,4.640261650085449,0.0008758544921875,0.0068389892578125,0.0009857177734375,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00416.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00416.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00416.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00416.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A102.png
A103,train,small_or_weak_fire_core,fire/00364,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A103_fire_00364.jpg,Fire,00364,,,,,,,,,not_started,,,2022-10-26 18:34:09,1,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,527.8104858398438,3.0158095359802246,0.000927734375,0.007183837890625,0.0007965087890625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00364.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00364.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00364.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00364.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A103.png
A104,train,small_or_weak_fire_core,fire/00012,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A104_fire_00012.jpg,Fire,00012,,,,,,,,,not_started,,,2022-10-26 18:34:57,1,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,464.0576477050781,4.598414421081543,0.00091552734375,0.006512451171875,0.0007781982421875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00012.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00012.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00012.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00012.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A104.png
A105,train,small_or_weak_fire_core,fire/00387,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A105_fire_00387.jpg,Fire,00387,,,,,,,,,not_started,,,2022-10-26 18:34:44,1,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,519.7111206054688,4.570104122161865,0.0010223388671875,0.00723876953125,0.0008056640625,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00387.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00387.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00387.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00387.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A105.png
A106,train,small_or_weak_fire_core,fire/00493,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\visuals\A106_fire_00493.jpg,Fire,00493,,,,,,,,,not_started,,,2022-10-26 18:32:03,1,,"Small or comparatively low-temperature Fire core; review weak, distant, smoke-obscured and edge fire pixels.",no,,,,577.2537231445312,6.559028625488281,0.0014373779296875,0.0096221923828125,0.00057373046875,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\RGB\Corrected FOV\00493.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Raw JPG\00493.JPG,G:\xiaz\FLAME 3 CV Dataset (Sycan Marsh)\Fire\Thermal\Celsius TIFF\00493.TIFF,G:\py2\experiments\flame3_temperature_pseudolabels_preregistered\train_mask_templates\fire\00493.png,C:\Users\钱鹏程QQ78293044\Documents\论文2\flame3_semantic_annotation_subset_150_20260808_final\pseudo_mask_seeds\A106.png
